City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
516,Babanka,UA,2022-07-18 03:19:37,48.7097,30.4483,51.04,94,1,8.55,clear sky
517,Berlevag,NO,2022-07-18 03:19:38,70.8578,29.0864,53.4,93,100,8.05,overcast clouds
518,Grajau,BR,2022-07-18 03:19:38,-5.8194,-46.1386,74.43,53,4,3.36,clear sky
519,Richards Bay,ZA,2022-07-18 03:19:38,-28.783,32.0377,62.65,85,0,11.07,clear sky
520,Yulara,AU,2022-07-18 03:19:39,-25.2406,130.9889,67.55,13,85,15.48,overcast clouds
521,Gongzhuling,CN,2022-07-18 03:19:39,43.5008,124.8198,75.43,78,95,5.46,overcast clouds
522,Ramban,IN,2022-07-18 03:19:40,33.25,75.25,75.61,59,46,1.61,scattered clouds
523,Bima,ID,2022-07-18 03:19:40,-8.4667,118.7167,87.33,52,64,4.56,broken clouds
524,Viedma,AR,2022-07-18 03:15:13,-40.8135,-62.9967,47.71,59,6,19.37,clear sky
525,Zhanaozen,KZ,2022-07-18 03:19:41,43.3,52.8,90.45,20,0,5.7,clear sky
526,Strezhevoy,RU,2022-07-18 03:19:41,60.7333,77.5889,64.0,61,74,7.81,broken clouds
527,Nemuro,JP,2022-07-18 03:19:42,43.3236,145.575,64.94,94,96,10.4,overcast clouds
528,Port-Gentil,GA,2022-07-18 03:19:42,-0.7193,8.7815,74.05,77,30,8.08,scattered clouds
529,Verkhniy Fiagdon,RU,2022-07-18 03:19:43,42.8333,44.3053,63.27,67,12,6.17,few clouds
530,Wajima,JP,2022-07-18 03:19:44,37.4,136.9,79.48,83,75,13.8,light intensity shower rain
531,Lasa,IT,2022-07-18 03:19:44,46.6166,10.7002,64.36,75,40,3.22,scattered clouds
532,Tombouctou,ML,2022-07-18 03:19:45,20.0,-3.0,89.4,38,100,10.98,overcast clouds
533,Gao,ML,2022-07-18 03:19:45,16.6362,1.637,81.57,54,98,13.53,light rain
534,Bouca,CF,2022-07-18 03:19:45,6.5105,18.2733,69.44,99,100,3.29,overcast clouds
535,Puerto Narino,CO,2022-07-18 03:19:46,-3.7703,-70.3831,74.37,93,91,1.1,moderate rain
536,Beroroha,MG,2022-07-18 03:19:46,-21.6667,45.1667,61.2,65,0,5.93,clear sky
537,Sydney,AU,2022-07-18 03:19:05,-33.8679,151.2073,61.32,45,0,19.57,clear sky
538,Akim Swedru,GH,2022-07-18 03:19:47,5.8938,-1.0164,68.2,96,53,1.86,broken clouds
539,Ojinaga,MX,2022-07-18 03:19:47,29.5667,-104.4167,96.42,29,0,13.8,clear sky
540,Shunyi,CN,2022-07-18 03:19:48,40.125,116.6453,91.35,35,0,2.24,clear sky
541,Maun,BW,2022-07-18 03:19:48,-19.9833,23.4167,46.74,75,0,6.06,clear sky
542,Vila,PT,2022-07-18 03:19:49,42.0304,-8.1588,58.69,83,40,2.91,scattered clouds
543,Makubetsu,JP,2022-07-18 03:19:50,45.3714,141.8211,67.71,73,75,23.02,broken clouds
544,Omboue,GA,2022-07-18 03:19:50,-1.5746,9.2618,69.82,90,12,4.97,few clouds
545,Flagstaff,US,2022-07-18 03:19:50,35.1981,-111.6513,74.05,48,20,0.0,few clouds
546,Magan,ES,2022-07-18 03:19:51,39.9683,-3.931,82.92,32,0,8.14,clear sky
547,Vila Franca Do Campo,PT,2022-07-18 03:19:51,37.7167,-25.4333,74.19,88,70,4.5,broken clouds
548,Obo,CF,2022-07-18 03:19:52,5.3998,26.4869,67.37,99,100,3.31,light rain
549,San Francisco,US,2022-07-18 03:16:46,37.7749,-122.4194,73.98,83,20,15.01,few clouds
550,Namatanai,PG,2022-07-18 03:19:53,-3.6667,152.4333,84.31,70,55,10.56,light rain
551,Vitim,RU,2022-07-18 03:19:53,59.4511,112.5578,72.28,46,99,7.07,overcast clouds
552,Kadaya,RU,2022-07-18 03:20:55,50.9327,119.2911,73.33,69,97,3.8,overcast clouds
553,Tanout,NE,2022-07-18 03:20:55,14.9709,8.8879,75.78,75,29,7.58,scattered clouds
554,Sorong,ID,2022-07-18 03:20:55,-0.8833,131.25,82.94,71,65,6.42,broken clouds
555,Auki,SB,2022-07-18 03:20:56,-8.7676,160.7034,86.7,55,6,4.41,clear sky
556,Slave Lake,CA,2022-07-18 03:20:56,55.2834,-114.769,73.38,56,0,9.22,clear sky
557,Ambovombe,MG,2022-07-18 03:20:57,-25.1667,46.0833,65.08,81,0,15.35,clear sky
558,Mutoko,ZW,2022-07-18 03:20:57,-17.397,32.2268,46.89,87,12,4.05,few clouds
559,Kavaratti,IN,2022-07-18 03:20:58,10.5669,72.642,81.99,78,100,17.54,overcast clouds
560,Cavarzere,IT,2022-07-18 03:20:58,45.1356,12.0817,74.05,63,0,6.98,clear sky
561,Kortkeros,RU,2022-07-18 03:20:58,61.8106,51.5806,64.4,57,44,1.7,scattered clouds
562,Kuybysheve,UA,2022-07-18 03:20:59,47.358,36.6491,55.9,85,28,10.13,scattered clouds
563,Abnub,EG,2022-07-18 03:20:59,27.2696,31.1511,78.57,41,4,6.49,clear sky
